"gene_symbol","go_id","go_description","p_adjusted"
"Apoe","GO:0050709","negative regulation of protein secretion",0.023470914438371
"Idua","GO:0050709","negative regulation of protein secretion",0.023470914438371
"Hspa1a","GO:0032271","regulation of protein polymerization",0.0239361283598883
"Cav1","GO:0032271","regulation of protein polymerization",0.0239361283598883
"Met","GO:0032271","regulation of protein polymerization",0.0239361283598883
"Hspa1b","GO:0032271","regulation of protein polymerization",0.0239361283598883
"Apoe","GO:0050810","regulation of steroid biosynthetic process",0.0239361283598883
"Tnf","GO:0050810","regulation of steroid biosynthetic process",0.0239361283598883
"Ppargc1a","GO:0050810","regulation of steroid biosynthetic process",0.0239361283598883
"Jun","GO:0150076","neuroinflammatory response",0.0239361283598883
"Tnf","GO:0150076","neuroinflammatory response",0.0239361283598883
"Adcy8","GO:0150076","neuroinflammatory response",0.0239361283598883
"Met","GO:2000027","regulation of animal organ morphogenesis",0.0239361283598883
"Wnt2","GO:2000027","regulation of animal organ morphogenesis",0.0239361283598883
"Tnf","GO:2000027","regulation of animal organ morphogenesis",0.0239361283598883
"Apoe","GO:0006706","steroid catabolic process",0.0239361283598883
"Cbr1","GO:0006706","steroid catabolic process",0.0239361283598883
"Apoe","GO:0007263","nitric oxide mediated signal transduction",0.0239361283598883
"Nos2","GO:0007263","nitric oxide mediated signal transduction",0.0239361283598883
"Stat5a","GO:0032816","positive regulation of natural killer cell activation",0.0239361283598883
"Stat5b","GO:0032816","positive regulation of natural killer cell activation",0.0239361283598883
"Hspa1a","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.0239361283598883
"Hspa1b","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0.0239361283598883
"Stat5a","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment",0.0239361283598883
"Stat3","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment",0.0239361283598883
"Met","GO:0060445","branching involved in salivary gland morphogenesis",0.0239361283598883
"Tnf","GO:0060445","branching involved in salivary gland morphogenesis",0.0239361283598883
"Wfs1","GO:1904292","regulation of ERAD pathway",0.0239361283598883
"Cav1","GO:1904292","regulation of ERAD pathway",0.0239361283598883
"Cftr","GO:1904322","cellular response to forskolin",0.0239361283598883
"Adcy8","GO:1904322","cellular response to forskolin",0.0239361283598883
"Drd2","GO:0002790","peptide secretion",0.024330754617216
"Tnf","GO:0002790","peptide secretion",0.024330754617216
"Nos2","GO:0002790","peptide secretion",0.024330754617216
"Adcy8","GO:0002790","peptide secretion",0.024330754617216
"Mc4r","GO:0002790","peptide secretion",0.024330754617216
"Myc","GO:0001656","metanephros development",0.024330754617216
"Nf1","GO:0001656","metanephros development",0.024330754617216
"Mtss1","GO:0001656","metanephros development",0.024330754617216
"Nf1","GO:0048708","astrocyte differentiation",0.024330754617216
"Gfap","GO:0048708","astrocyte differentiation",0.024330754617216
"Stat3","GO:0048708","astrocyte differentiation",0.024330754617216
"Cav2","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",0.0249506970455777
"Hspa1a","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",0.0249506970455777
"Onecut2","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",0.0249506970455777
"Hspa1a","GO:0090559","regulation of membrane permeability",0.0249506970455777
"Bcl2l2","GO:0090559","regulation of membrane permeability",0.0249506970455777
"Stat3","GO:0090559","regulation of membrane permeability",0.0249506970455777
"Apoa1","GO:0008211","glucocorticoid metabolic process",0.025384870992836
"Cbr1","GO:0008211","glucocorticoid metabolic process",0.025384870992836
"Cav2","GO:0031579","membrane raft organization",0.025384870992836
"Cav1","GO:0031579","membrane raft organization",0.025384870992836
"Stat5a","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",0.025384870992836
"Runx1","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation",0.025384870992836
"Pten","GO:0070664","negative regulation of leukocyte proliferation",0.0254636629687258
"Cdkn2a","GO:0070664","negative regulation of leukocyte proliferation",0.0254636629687258
"Nf1","GO:0070664","negative regulation of leukocyte proliferation",0.0254636629687258
"Got1","GO:0071260","cellular response to mechanical stimulus",0.0254636629687258
"Cav1","GO:0071260","cellular response to mechanical stimulus",0.0254636629687258
"Slc2a1","GO:0071260","cellular response to mechanical stimulus",0.0254636629687258
"Drd2","GO:0051651","maintenance of location in cell",0.0254636629687258
"Cav1","GO:0051651","maintenance of location in cell",0.0254636629687258
"Apoe","GO:0051651","maintenance of location in cell",0.0254636629687258
"Sufu","GO:0051651","maintenance of location in cell",0.0254636629687258
"Myc","GO:0009416","response to light stimulus",0.0257538002895101
"Slc1a3","GO:0009416","response to light stimulus",0.0257538002895101
"Drd2","GO:0009416","response to light stimulus",0.0257538002895101
"Nf1","GO:0009416","response to light stimulus",0.0257538002895101
"Idua","GO:0009416","response to light stimulus",0.0257538002895101
"Pten","GO:0002695","negative regulation of leukocyte activation",0.0257538002895101
"Stat5a","GO:0002695","negative regulation of leukocyte activation",0.0257538002895101
"Cdkn2a","GO:0002695","negative regulation of leukocyte activation",0.0257538002895101
"Runx1","GO:0002695","negative regulation of leukocyte activation",0.0257538002895101
"Pten","GO:0021543","pallium development",0.0257538002895101
"Foxp2","GO:0021543","pallium development",0.0257538002895101
"Slc2a1","GO:0021543","pallium development",0.0257538002895101
"Nf1","GO:0021543","pallium development",0.0257538002895101
"Cftr","GO:0046661","male sex differentiation",0.0257538002895101
"Stat5a","GO:0046661","male sex differentiation",0.0257538002895101
"Bcl2l2","GO:0046661","male sex differentiation",0.0257538002895101
"Stat5b","GO:0046661","male sex differentiation",0.0257538002895101
"Mpz","GO:0043954","cellular component maintenance",0.0259696534504771
"Apoe","GO:0043954","cellular component maintenance",0.0259696534504771
"Mtss1","GO:0043954","cellular component maintenance",0.0259696534504771
"Drd2","GO:0046883","regulation of hormone secretion",0.0262644671167875
"Tnf","GO:0046883","regulation of hormone secretion",0.0262644671167875
"Nos2","GO:0046883","regulation of hormone secretion",0.0262644671167875
"Adcy8","GO:0046883","regulation of hormone secretion",0.0262644671167875
"Runx1","GO:0046883","regulation of hormone secretion",0.0262644671167875
"Got1","GO:0071496","cellular response to external stimulus",0.0265728190818157
"Cav1","GO:0071496","cellular response to external stimulus",0.0265728190818157
"Slc2a1","GO:0071496","cellular response to external stimulus",0.0265728190818157
"Myc","GO:0010829","negative regulation of D-glucose transmembrane transport",0.0265728190818157
"Tnf","GO:0010829","negative regulation of D-glucose transmembrane transport",0.0265728190818157
"Slc1a3","GO:0015740","C4-dicarboxylate transport",0.0265728190818157
"Gfap","GO:0015740","C4-dicarboxylate transport",0.0265728190818157
"Apoa1","GO:0030325","adrenal gland development",0.0265728190818157
"Nf1","GO:0030325","adrenal gland development",0.0265728190818157
"Tnf","GO:0043405","regulation of MAP kinase activity",0.0265728190818157
"Trib1","GO:0043405","regulation of MAP kinase activity",0.0265728190818157
"Wfs1","GO:0050891","multicellular organismal-level water homeostasis",0.0265728190818157
"Cftr","GO:0050891","multicellular organismal-level water homeostasis",0.0265728190818157
"Apoc3","GO:0090208","positive regulation of triglyceride metabolic process",0.0265728190818157
"Apoa4","GO:0090208","positive regulation of triglyceride metabolic process",0.0265728190818157
"Stat5a","GO:0030217","T cell differentiation",0.0269343430181051
"Cdkn2a","GO:0030217","T cell differentiation",0.0269343430181051
"Stat3","GO:0030217","T cell differentiation",0.0269343430181051
"Stat5b","GO:0030217","T cell differentiation",0.0269343430181051
"Runx1","GO:0030217","T cell differentiation",0.0269343430181051
"Stat5a","GO:0033077","T cell differentiation in thymus",0.0270055651238142
"Cdkn2a","GO:0033077","T cell differentiation in thymus",0.0270055651238142
"Stat5b","GO:0033077","T cell differentiation in thymus",0.0270055651238142
"Hspa1a","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",0.0270055651238142
"Tnf","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",0.0270055651238142
"Hspa1b","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway",0.0270055651238142
"Hspa1a","GO:0071356","cellular response to tumor necrosis factor",0.0274829209757098
"Apoa1","GO:0071356","cellular response to tumor necrosis factor",0.0274829209757098
"Tnf","GO:0071356","cellular response to tumor necrosis factor",0.0274829209757098
"Hspa1b","GO:0071356","cellular response to tumor necrosis factor",0.0274829209757098
"Myc","GO:0046631","alpha-beta T cell activation",0.027895112637514
"Stat5a","GO:0046631","alpha-beta T cell activation",0.027895112637514
"Stat3","GO:0046631","alpha-beta T cell activation",0.027895112637514
"Runx1","GO:0046631","alpha-beta T cell activation",0.027895112637514
"Stat5a","GO:0002363","alpha-beta T cell lineage commitment",0.0280200186679918
"Stat3","GO:0002363","alpha-beta T cell lineage commitment",0.0280200186679918
"Apoc3","GO:0050995","negative regulation of lipid catabolic process",0.0280200186679918
"Tnf","GO:0050995","negative regulation of lipid catabolic process",0.0280200186679918
"Wnt2","GO:0060045","positive regulation of cardiac muscle cell proliferation",0.0280200186679918
"Ncam1","GO:0060045","positive regulation of cardiac muscle cell proliferation",0.0280200186679918
"Drd2","GO:1900273","positive regulation of long-term synaptic potentiation",0.0280200186679918
"Adcy8","GO:1900273","positive regulation of long-term synaptic potentiation",0.0280200186679918
"Cdh13","GO:0050848","regulation of calcium-mediated signaling",0.0295249134201009
"Tnf","GO:0050848","regulation of calcium-mediated signaling",0.0295249134201009
"Ncam1","GO:0050848","regulation of calcium-mediated signaling",0.0295249134201009
"Got1","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway",0.0295249134201009
"Cdkn2b","GO:0030511","positive regulation of transforming growth factor beta receptor signaling pathway",0.0295249134201009
"Apoe","GO:0032801","receptor catabolic process",0.0295249134201009
"Nedd4l","GO:0032801","receptor catabolic process",0.0295249134201009
"Stat5a","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",0.0295249134201009
"Stat3","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",0.0295249134201009
"Got1","GO:0051882","mitochondrial depolarization",0.0295249134201009
"Cdkn2a","GO:0051882","mitochondrial depolarization",0.0295249134201009
"Cav1","GO:0086005","ventricular cardiac muscle cell action potential",0.0295249134201009
"Nedd4l","GO:0086005","ventricular cardiac muscle cell action potential",0.0295249134201009
"Stat3","GO:1903579","negative regulation of ATP metabolic process",0.0295249134201009
"Ppargc1a","GO:1903579","negative regulation of ATP metabolic process",0.0295249134201009
"Got1","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus",0.0295249134201009
"Cdkn2b","GO:1903846","positive regulation of cellular response to transforming growth factor beta stimulus",0.0295249134201009
"Cftr","GO:0007548","sex differentiation",0.0296096668877837
"Stat5a","GO:0007548","sex differentiation",0.0296096668877837
"Bcl2l2","GO:0007548","sex differentiation",0.0296096668877837
"Stat5b","GO:0007548","sex differentiation",0.0296096668877837
"Runx1","GO:0007548","sex differentiation",0.0296096668877837
"Nf1","GO:0001942","hair follicle development",0.0300321614563725
"Tnf","GO:0001942","hair follicle development",0.0300321614563725
"Runx1","GO:0001942","hair follicle development",0.0300321614563725
"Nf1","GO:0046849","bone remodeling",0.0300321614563725
"Idua","GO:0046849","bone remodeling",0.0300321614563725
"Mc4r","GO:0046849","bone remodeling",0.0300321614563725
"Cav2","GO:0051851","host-mediated perturbation of symbiont process",0.0300321614563725
"Apoe","GO:0051851","host-mediated perturbation of symbiont process",0.0300321614563725
"Jun","GO:0051851","host-mediated perturbation of symbiont process",0.0300321614563725
"Drd2","GO:0051235","maintenance of location",0.0304912705401636
"Cav1","GO:0051235","maintenance of location",0.0304912705401636
"Apoe","GO:0051235","maintenance of location",0.0304912705401636
"Sufu","GO:0051235","maintenance of location",0.0304912705401636
"Pten","GO:0021954","central nervous system neuron development",0.0306399129806841
"Drd2","GO:0021954","central nervous system neuron development",0.0306399129806841
"Dcc","GO:0021954","central nervous system neuron development",0.0306399129806841
"Drd2","GO:0032526","response to retinoic acid",0.0306399129806841
"Ankk1","GO:0032526","response to retinoic acid",0.0306399129806841
"Runx1","GO:0032526","response to retinoic acid",0.0306399129806841
"Myc","GO:1904019","epithelial cell apoptotic process",0.0306399129806841
"Wfs1","GO:1904019","epithelial cell apoptotic process",0.0306399129806841
"Ppargc1a","GO:1904019","epithelial cell apoptotic process",0.0306399129806841
"Apoa1","GO:0002719","negative regulation of cytokine production involved in immune response",0.03069617543311
"Tnf","GO:0002719","negative regulation of cytokine production involved in immune response",0.03069617543311
"Apoc3","GO:0019433","triglyceride catabolic process",0.03069617543311
"Apoa4","GO:0019433","triglyceride catabolic process",0.03069617543311
"Daxx","GO:0046688","response to copper ion",0.03069617543311
"Sod3","GO:0046688","response to copper ion",0.03069617543311
"Lta","GO:0048535","lymph node development",0.03069617543311
"Ltb","GO:0048535","lymph node development",0.03069617543311
"Cdkn2a","GO:0072574","hepatocyte proliferation",0.03069617543311
"Tnf","GO:0072574","hepatocyte proliferation",0.03069617543311
"Cdkn2a","GO:0072575","epithelial cell proliferation involved in liver morphogenesis",0.03069617543311
"Tnf","GO:0072575","epithelial cell proliferation involved in liver morphogenesis",0.03069617543311
"Hspa1a","GO:0090169","regulation of spindle assembly",0.03069617543311
"Hspa1b","GO:0090169","regulation of spindle assembly",0.03069617543311
"Tnf","GO:0090594","inflammatory response to wounding",0.03069617543311
"Stat3","GO:0090594","inflammatory response to wounding",0.03069617543311
"Wfs1","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.03069617543311
"Hspa1a","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",0.03069617543311
"Pten","GO:0000082","G1/S transition of mitotic cell cycle",0.0314144287528922
"Myc","GO:0000082","G1/S transition of mitotic cell cycle",0.0314144287528922
"Cdkn2a","GO:0000082","G1/S transition of mitotic cell cycle",0.0314144287528922
"Cdkn2b","GO:0000082","G1/S transition of mitotic cell cycle",0.0314144287528922
"Nf1","GO:0022404","molting cycle process",0.0317105698311869
"Tnf","GO:0022404","molting cycle process",0.0317105698311869
"Runx1","GO:0022404","molting cycle process",0.0317105698311869
"Nf1","GO:0022405","hair cycle process",0.0317105698311869
"Tnf","GO:0022405","hair cycle process",0.0317105698311869
"Runx1","GO:0022405","hair cycle process",0.0317105698311869
"Stat5a","GO:0045619","regulation of lymphocyte differentiation",0.031987697028764
"Cdkn2a","GO:0045619","regulation of lymphocyte differentiation",0.031987697028764
"Stat5b","GO:0045619","regulation of lymphocyte differentiation",0.031987697028764
"Runx1","GO:0045619","regulation of lymphocyte differentiation",0.031987697028764
"Pten","GO:0002902","regulation of B cell apoptotic process",0.031987697028764
"Myc","GO:0002902","regulation of B cell apoptotic process",0.031987697028764
"Slc1a3","GO:0015813","L-glutamate transmembrane transport",0.031987697028764
"Tnf","GO:0015813","L-glutamate transmembrane transport",0.031987697028764
"Nf1","GO:0022011","myelination in peripheral nervous system",0.031987697028764
"Ndrg1","GO:0022011","myelination in peripheral nervous system",0.031987697028764
"Nf1","GO:0032292","peripheral nervous system axon ensheathment",0.031987697028764
"Ndrg1","GO:0032292","peripheral nervous system axon ensheathment",0.031987697028764
"Apoe","GO:0034250","positive regulation of amide metabolic process",0.031987697028764
"Tnf","GO:0034250","positive regulation of amide metabolic process",0.031987697028764
"Stat5a","GO:0046639","negative regulation of alpha-beta T cell differentiation",0.031987697028764
"Runx1","GO:0046639","negative regulation of alpha-beta T cell differentiation",0.031987697028764
"Drd2","GO:0048521","negative regulation of behavior",0.031987697028764
"Mc4r","GO:0048521","negative regulation of behavior",0.031987697028764
"Foxp2","GO:0048745","smooth muscle tissue development",0.031987697028764
"Nf1","GO:0048745","smooth muscle tissue development",0.031987697028764
"Tnf","GO:1900017","positive regulation of cytokine production involved in inflammatory response",0.031987697028764
"Stat3","GO:1900017","positive regulation of cytokine production involved in inflammatory response",0.031987697028764
"Pten","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation",0.031987697028764
"Cav1","GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation",0.031987697028764
"Myc","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",0.0327630559125613
"Tnf","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",0.0327630559125613
"Bcl2l2","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",0.0327630559125613
"Myc","GO:0061138","morphogenesis of a branching epithelium",0.0327630559125613
"Met","GO:0061138","morphogenesis of a branching epithelium",0.0327630559125613
"Wnt2","GO:0061138","morphogenesis of a branching epithelium",0.0327630559125613
"Tnf","GO:0061138","morphogenesis of a branching epithelium",0.0327630559125613
"Drd2","GO:0002027","regulation of heart rate",0.0332435305351934
"Cav1","GO:0002027","regulation of heart rate",0.0332435305351934
"Tnf","GO:0002027","regulation of heart rate",0.0332435305351934
"Met","GO:0032231","regulation of actin filament bundle assembly",0.0332435305351934
"Apoa1","GO:0032231","regulation of actin filament bundle assembly",0.0332435305351934
"Mtss1","GO:0032231","regulation of actin filament bundle assembly",0.0332435305351934
"Slc15a1","GO:0051952","regulation of amine transport",0.0332435305351934
"Drd2","GO:0051952","regulation of amine transport",0.0332435305351934
"Tnf","GO:0051952","regulation of amine transport",0.0332435305351934
"Tnf","GO:0003085","negative regulation of systemic arterial blood pressure",0.0332435305351934
"Nedd4l","GO:0003085","negative regulation of systemic arterial blood pressure",0.0332435305351934
"Cav2","GO:0007212","G protein-coupled dopamine receptor signaling pathway",0.0332435305351934
"Drd2","GO:0007212","G protein-coupled dopamine receptor signaling pathway",0.0332435305351934
"Cav1","GO:0043267","negative regulation of potassium ion transport",0.0332435305351934
"Nedd4l","GO:0043267","negative regulation of potassium ion transport",0.0332435305351934
"Stat3","GO:0045980","negative regulation of nucleotide metabolic process",0.0332435305351934
"Ppargc1a","GO:0045980","negative regulation of nucleotide metabolic process",0.0332435305351934
"Cdh13","GO:0055094","response to lipoprotein particle",0.0332435305351934
"Apoe","GO:0055094","response to lipoprotein particle",0.0332435305351934
"Apoe","GO:0090205","positive regulation of cholesterol metabolic process",0.0332435305351934
"Apoa1","GO:0090205","positive regulation of cholesterol metabolic process",0.0332435305351934
"Stat3","GO:1900543","negative regulation of purine nucleotide metabolic process",0.0332435305351934
"Ppargc1a","GO:1900543","negative regulation of purine nucleotide metabolic process",0.0332435305351934
"Pten","GO:1903859","regulation of dendrite extension",0.0332435305351934
"Nedd4l","GO:1903859","regulation of dendrite extension",0.0332435305351934
"Apoe","GO:1990000","amyloid fibril formation",0.0332435305351934
"Cdkn2a","GO:1990000","amyloid fibril formation",0.0332435305351934
"Myc","GO:2000108","positive regulation of leukocyte apoptotic process",0.0332435305351934
"Nf1","GO:2000108","positive regulation of leukocyte apoptotic process",0.0332435305351934
"Stat5a","GO:0043367","CD4-positive, alpha-beta T cell differentiation",0.0337697250374038
"Stat3","GO:0043367","CD4-positive, alpha-beta T cell differentiation",0.0337697250374038
"Runx1","GO:0043367","CD4-positive, alpha-beta T cell differentiation",0.0337697250374038
"Drd2","GO:0008217","regulation of blood pressure",0.0340997883730366
"Tnf","GO:0008217","regulation of blood pressure",0.0340997883730366
"Nos2","GO:0008217","regulation of blood pressure",0.0340997883730366
"Nedd4l","GO:0008217","regulation of blood pressure",0.0340997883730366
"Drd2","GO:0050796","regulation of insulin secretion",0.0340997883730366
"Tnf","GO:0050796","regulation of insulin secretion",0.0340997883730366
"Nos2","GO:0050796","regulation of insulin secretion",0.0340997883730366
"Adcy8","GO:0050796","regulation of insulin secretion",0.0340997883730366
"Tnf","GO:0002532","production of molecular mediator involved in inflammatory response",0.0343649288359914
"Nos2","GO:0002532","production of molecular mediator involved in inflammatory response",0.0343649288359914
"Stat3","GO:0002532","production of molecular mediator involved in inflammatory response",0.0343649288359914
"Pten","GO:0010660","regulation of muscle cell apoptotic process",0.0343649288359914
"Cftr","GO:0010660","regulation of muscle cell apoptotic process",0.0343649288359914
"Cav1","GO:0010660","regulation of muscle cell apoptotic process",0.0343649288359914
"Daxx","GO:0071346","cellular response to type II interferon",0.0343649288359914
"Tnf","GO:0071346","cellular response to type II interferon",0.0343649288359914
"Nos2","GO:0071346","cellular response to type II interferon",0.0343649288359914
"Stat5a","GO:0001779","natural killer cell differentiation",0.0346691530787842
"Stat5b","GO:0001779","natural killer cell differentiation",0.0346691530787842
"Myc","GO:0030224","monocyte differentiation",0.0346691530787842
"Jun","GO:0030224","monocyte differentiation",0.0346691530787842
"Cav1","GO:0060306","regulation of membrane repolarization",0.0346691530787842
"Nedd4l","GO:0060306","regulation of membrane repolarization",0.0346691530787842
"Cdkn2a","GO:0072576","liver morphogenesis",0.0346691530787842
"Tnf","GO:0072576","liver morphogenesis",0.0346691530787842
"Wfs1","GO:1905898","positive regulation of response to endoplasmic reticulum stress",0.0346691530787842
"Cav1","GO:1905898","positive regulation of response to endoplasmic reticulum stress",0.0346691530787842
"Apoe","GO:0010976","positive regulation of neuron projection development",0.03473662158425
"Met","GO:0010976","positive regulation of neuron projection development",0.03473662158425
"Nf1","GO:0010976","positive regulation of neuron projection development",0.03473662158425
"Dcc","GO:0010976","positive regulation of neuron projection development",0.03473662158425
"Apoa1","GO:0032612","interleukin-1 production",0.0347542669660854
"Tnf","GO:0032612","interleukin-1 production",0.0347542669660854
"Stat3","GO:0032612","interleukin-1 production",0.0347542669660854
"Apoa1","GO:0032652","regulation of interleukin-1 production",0.0347542669660854
"Tnf","GO:0032652","regulation of interleukin-1 production",0.0347542669660854
"Stat3","GO:0032652","regulation of interleukin-1 production",0.0347542669660854
"Apoe","GO:0045833","negative regulation of lipid metabolic process",0.0347542669660854
"Apoc3","GO:0045833","negative regulation of lipid metabolic process",0.0347542669660854
"Tnf","GO:0045833","negative regulation of lipid metabolic process",0.0347542669660854
"Tnf","GO:0045859","regulation of protein kinase activity",0.0347542669660854
"Adcy8","GO:0045859","regulation of protein kinase activity",0.0347542669660854
"Trib1","GO:0045859","regulation of protein kinase activity",0.0347542669660854
"Apoe","GO:0043537","negative regulation of blood vessel endothelial cell migration",0.0361327965187094
"Tnf","GO:0043537","negative regulation of blood vessel endothelial cell migration",0.0361327965187094
"Pten","GO:0050869","negative regulation of B cell activation",0.0361327965187094
"Cdkn2a","GO:0050869","negative regulation of B cell activation",0.0361327965187094
"Cav1","GO:0070266","necroptotic process",0.0361327965187094
"Tnf","GO:0070266","necroptotic process",0.0361327965187094
"Cav2","GO:0007088","regulation of mitotic nuclear division",0.0361327965187094
"Met","GO:0007088","regulation of mitotic nuclear division",0.0361327965187094
"Tnf","GO:0007088","regulation of mitotic nuclear division",0.0361327965187094
"Cav2","GO:0035821","modulation of process of another organism",0.0361327965187094
"Apoe","GO:0035821","modulation of process of another organism",0.0361327965187094
"Jun","GO:0035821","modulation of process of another organism",0.0361327965187094
"Cdkn2a","GO:0042542","response to hydrogen peroxide",0.0361327965187094
"Jun","GO:0042542","response to hydrogen peroxide",0.0361327965187094
"Nqo1","GO:0042542","response to hydrogen peroxide",0.0361327965187094
"Pten","GO:0001649","osteoblast differentiation",0.0363295385697084
"Wwox","GO:0001649","osteoblast differentiation",0.0363295385697084
"Nf1","GO:0001649","osteoblast differentiation",0.0363295385697084
"Tnf","GO:0001649","osteoblast differentiation",0.0363295385697084
"Slc1a3","GO:0006813","potassium ion transport",0.0367008486731174
"Drd2","GO:0006813","potassium ion transport",0.0367008486731174
"Cav1","GO:0006813","potassium ion transport",0.0367008486731174
"Nedd4l","GO:0006813","potassium ion transport",0.0367008486731174
"Pon3","GO:0016054","organic acid catabolic process",0.0367008486731174
"Got1","GO:0016054","organic acid catabolic process",0.0367008486731174
"Nos2","GO:0016054","organic acid catabolic process",0.0367008486731174
"Pon1","GO:0016054","organic acid catabolic process",0.0367008486731174
"Pon3","GO:0046395","carboxylic acid catabolic process",0.0367008486731174
"Got1","GO:0046395","carboxylic acid catabolic process",0.0367008486731174
"Nos2","GO:0046395","carboxylic acid catabolic process",0.0367008486731174
"Pon1","GO:0046395","carboxylic acid catabolic process",0.0367008486731174
"Tnf","GO:0002526","acute inflammatory response",0.0367008486731174
"Stat3","GO:0002526","acute inflammatory response",0.0367008486731174
"Stat5b","GO:0002526","acute inflammatory response",0.0367008486731174
"Myc","GO:0006096","glycolytic process",0.0367008486731174
"Stat3","GO:0006096","glycolytic process",0.0367008486731174
"Ppargc1a","GO:0006096","glycolytic process",0.0367008486731174
"Pten","GO:0045926","negative regulation of growth",0.0371185226092018
"Hspa1a","GO:0045926","negative regulation of growth",0.0371185226092018
"Cdkn2a","GO:0045926","negative regulation of growth",0.0371185226092018
"Hspa1b","GO:0045926","negative regulation of growth",0.0371185226092018
"Pten","GO:0050764","regulation of phagocytosis",0.0374042238903551
"Apoa1","GO:0050764","regulation of phagocytosis",0.0374042238903551
"Stat3","GO:0050764","regulation of phagocytosis",0.0374042238903551
"Pten","GO:0055017","cardiac muscle tissue growth",0.0374042238903551
"Wnt2","GO:0055017","cardiac muscle tissue growth",0.0374042238903551
"Ncam1","GO:0055017","cardiac muscle tissue growth",0.0374042238903551
"Apoe","GO:0032369","negative regulation of lipid transport",0.037506002050465
"Apoc3","GO:0032369","negative regulation of lipid transport",0.037506002050465
"Cav1","GO:0032570","response to progesterone",0.037506002050465
"Cbr1","GO:0032570","response to progesterone",0.037506002050465
"Myc","GO:1901798","positive regulation of signal transduction by p53 class mediator",0.037506002050465
"Cdkn2a","GO:1901798","positive regulation of signal transduction by p53 class mediator",0.037506002050465
"Cav2","GO:0019058","viral life cycle",0.0379165069603958
"Cav1","GO:0019058","viral life cycle",0.0379165069603958
"Apoe","GO:0019058","viral life cycle",0.0379165069603958
"Tnf","GO:0019058","viral life cycle",0.0379165069603958
"Nf1","GO:0021510","spinal cord development",0.0380245366822749
"Sufu","GO:0021510","spinal cord development",0.0380245366822749
"Dcc","GO:0021510","spinal cord development",0.0380245366822749
"Lta","GO:0002706","regulation of lymphocyte mediated immunity",0.0383637922584277
"Stat5a","GO:0002706","regulation of lymphocyte mediated immunity",0.0383637922584277
"Tnf","GO:0002706","regulation of lymphocyte mediated immunity",0.0383637922584277
"Stat5b","GO:0002706","regulation of lymphocyte mediated immunity",0.0383637922584277
"Hspa1a","GO:0008637","apoptotic mitochondrial changes",0.038768714927746
"Jun","GO:0008637","apoptotic mitochondrial changes",0.038768714927746
"Bcl2l2","GO:0008637","apoptotic mitochondrial changes",0.038768714927746
"Got1","GO:0006006","glucose metabolic process",0.038768714927746
"Myc","GO:0006006","glucose metabolic process",0.038768714927746
"Tnf","GO:0006006","glucose metabolic process",0.038768714927746
"Ppargc1a","GO:0006006","glucose metabolic process",0.038768714927746
"Pten","GO:0032869","cellular response to insulin stimulus",0.038768714927746
"Got1","GO:0032869","cellular response to insulin stimulus",0.038768714927746
"Cav2","GO:0032869","cellular response to insulin stimulus",0.038768714927746
"Tnf","GO:0032869","cellular response to insulin stimulus",0.038768714927746
"Hspa1a","GO:0007020","microtubule nucleation",0.0390497034454494
"Hspa1b","GO:0007020","microtubule nucleation",0.0390497034454494
"Drd2","GO:0048169","regulation of long-term neuronal synaptic plasticity",0.0390497034454494
"Nf1","GO:0048169","regulation of long-term neuronal synaptic plasticity",0.0390497034454494
"Wnt2","GO:0060441","epithelial tube branching involved in lung morphogenesis",0.0390497034454494
"Tnf","GO:0060441","epithelial tube branching involved in lung morphogenesis",0.0390497034454494
"Pten","GO:0006909","phagocytosis",0.0391303273358356
"Apoa1","GO:0006909","phagocytosis",0.0391303273358356
"Nos2","GO:0006909","phagocytosis",0.0391303273358356
"Stat3","GO:0006909","phagocytosis",0.0391303273358356
"Drd2","GO:0010563","negative regulation of phosphorus metabolic process",0.0391411647407194
"Stat3","GO:0010563","negative regulation of phosphorus metabolic process",0.0391411647407194
