"gene_symbol","go_id","go_description","p_adjusted"
"Cbr1","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Sord","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Miox","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr1b10","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Adh5","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Adh7","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Adh4","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Aldh3a1","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr7a5","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Dcxr","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr1b8","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Adh1","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Cbr2","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Akr1a1","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",2.3271036977156e-21
"Gstm3","GO:0043295","glutathione binding",6.14906220105836e-21
"Gsta5","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm1","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm4","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm5","GO:0043295","glutathione binding",6.14906220105836e-21
"Gsta2","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm6","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm7","GO:0043295","glutathione binding",6.14906220105836e-21
"Gsta3","GO:0043295","glutathione binding",6.14906220105836e-21
"Mgst1","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm2","GO:0043295","glutathione binding",6.14906220105836e-21
"Mgst2","GO:0043295","glutathione binding",6.14906220105836e-21
"Gsta1","GO:0043295","glutathione binding",6.14906220105836e-21
"Gstm3","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gsta5","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm1","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm4","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm5","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gsta2","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm6","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm7","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gsta3","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Mgst1","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm2","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Mgst2","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gsta1","GO:1900750","oligopeptide binding",1.5422059763546e-20
"Gstm3","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a8","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gsta5","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Nme2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Tpmt","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Alas2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Mpo","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm4","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a7","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm5","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gsta2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstp2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstp3","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm6","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Nme1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm7","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gsta3","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a6","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Mgst1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a4","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstm2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstp1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Mgst2","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gsta1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a5","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult2a3","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Sult1a1","GO:1901681","sulfur compound binding",2.53149613463385e-20
"Gstk1","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gsta5","GO:0004601","peroxidase activity",2.6370809567497e-20
"Cp","GO:0004601","peroxidase activity",2.6370809567497e-20
"Mpo","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gsta2","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstp2","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstp3","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstm7","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gsta3","GO:0004601","peroxidase activity",2.6370809567497e-20
"Mgst1","GO:0004601","peroxidase activity",2.6370809567497e-20
"Ptgs2","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstt2","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstp1","GO:0004601","peroxidase activity",2.6370809567497e-20
"Mgst2","GO:0004601","peroxidase activity",2.6370809567497e-20
"Mgst3","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gstt1","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gsta1","GO:0004601","peroxidase activity",2.6370809567497e-20
"Gsto1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstk1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gsta5","GO:0016209","antioxidant activity",2.88036361369551e-20
"Cp","GO:0016209","antioxidant activity",2.88036361369551e-20
"Mpo","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gsta2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstp2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstp3","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstm7","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gsta3","GO:0016209","antioxidant activity",2.88036361369551e-20
"Mgst1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Ptgs2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstt2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstp1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Mgst2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Mgst3","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gstt1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gsto2","GO:0016209","antioxidant activity",2.88036361369551e-20
"Gsta1","GO:0016209","antioxidant activity",2.88036361369551e-20
"Akr1c21","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh3a2","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh9a1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Akr1b1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh3b1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Akr1b7","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh3b2","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh2","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Akr1b10","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh3b3","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Adh5","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Adh4","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh3a1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh1b1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Akr1b8","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Aldh7a1","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",3.23041610831982e-20
"Gstk1","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gsta5","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Cp","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Mpo","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gsta2","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstp2","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstp3","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstm7","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gsta3","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Mgst1","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Ptgs2","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstt2","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstp1","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Mgst2","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Mgst3","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gstt1","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Gsta1","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",4.74281268713343e-20
"Cyp1b1","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a44","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a59","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a57","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a13","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a41a","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a16","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a41b","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a25","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Cyp3a11","GO:0050649","testosterone 6-beta-hydroxylase activity",1.17573375742425e-18
"Akr1c21","GO:0050661","NADP binding",2.16222689849978e-18
"Cbr3","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo4","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo9","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo6","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo3","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo13","GO:0050661","NADP binding",2.16222689849978e-18
"Miox","GO:0050661","NADP binding",2.16222689849978e-18
"Akr1b10","GO:0050661","NADP binding",2.16222689849978e-18
"Dpyd","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo5","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo2","GO:0050661","NADP binding",2.16222689849978e-18
"Akr1b8","GO:0050661","NADP binding",2.16222689849978e-18
"Fmo1","GO:0050661","NADP binding",2.16222689849978e-18
"Gm4847","GO:0050661","NADP binding",2.16222689849978e-18
"Hsd11b1","GO:0050661","NADP binding",2.16222689849978e-18
"Akr1c21","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr1b1","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Cbr3","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr1b7","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Cbr1","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Miox","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr1b10","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Adh4","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Aldh3a1","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr7a5","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Dcxr","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr1b8","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Cbr2","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Akr1a1","GO:0008106","alcohol dehydrogenase (NADP+) activity",9.90983470693969e-18
"Aox3","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Aox2","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo4","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo9","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo6","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Maob","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo3","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo13","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Aox4","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Gulo","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Aox1","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Maoa","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Dpyd","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo5","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo2","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Fmo1","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Xdh","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Gm4847","GO:0050660","flavin adenine dinucleotide binding",1.20663819613313e-17
"Akr1c21","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a2","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gsta5","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Nme2","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Adh5","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gsta2","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gstp2","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gstp3","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a8","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a7c","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gstm7","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a9","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gsta3","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a1","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gstp1","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a5","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Gsta1","GO:0033293","monocarboxylic acid binding",2.72350884102094e-16
"Ugt1a2","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a6a","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b5","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2a2","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Umps","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b38","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Tymp","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2a3","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Upp1","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2a1","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Hprt1","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b35","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b34","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a6b","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b1","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a8","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b36","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a7c","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt2b37","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a9","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a1","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Ugt1a5","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Upp2","GO:0016757","glycosyltransferase activity",1.36808769954684e-14
"Cmpk1","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme2","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme3","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme7","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Tk1","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Tk2","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme6","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme1","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Uck2","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Uck1","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Uckl1","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Nme4","GO:0019205","nucleobase-containing compound kinase activity",1.45967596658268e-14
"Fxn","GO:0051540","metal cluster binding",1.52864293043587e-14
"Aox3","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gsta5","GO:0051540","metal cluster binding",1.52864293043587e-14
"Aox2","GO:0051540","metal cluster binding",1.52864293043587e-14
"Fech","GO:0051540","metal cluster binding",1.52864293043587e-14
"Aox4","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gsta2","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gstp2","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gstp3","GO:0051540","metal cluster binding",1.52864293043587e-14
"Aox1","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gsta3","GO:0051540","metal cluster binding",1.52864293043587e-14
"Dpyd","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gstp1","GO:0051540","metal cluster binding",1.52864293043587e-14
"Xdh","GO:0051540","metal cluster binding",1.52864293043587e-14
"Gsta1","GO:0051540","metal cluster binding",1.52864293043587e-14
"Ugt1a2","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a6a","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b5","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2a2","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b38","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2a3","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2a1","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b35","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b34","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a6b","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b1","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a8","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b36","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a7c","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt2b37","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a9","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a1","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Ugt1a5","GO:0008194","UDP-glycosyltransferase activity",4.76171325608635e-14
"Gsta5","GO:0005504","fatty acid binding",1.46382048321478e-13
"Nme2","GO:0005504","fatty acid binding",1.46382048321478e-13
"Adh5","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gsta2","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gstp2","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gstp3","GO:0005504","fatty acid binding",1.46382048321478e-13
"Ugt1a8","GO:0005504","fatty acid binding",1.46382048321478e-13
"Ugt1a7c","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gstm7","GO:0005504","fatty acid binding",1.46382048321478e-13
"Ugt1a9","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gsta3","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gstp1","GO:0005504","fatty acid binding",1.46382048321478e-13
"Gsta1","GO:0005504","fatty acid binding",1.46382048321478e-13
"Sult2a8","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a7","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a6","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a4","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a1","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a5","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult2a3","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Sult1a1","GO:0050294","steroid sulfotransferase activity",1.80302740775345e-13
"Ugt1a2","GO:0016758","hexosyltransferase activity",3.67352125886464e-13
"Ugt1a6a","GO:0016758","hexosyltransferase activity",3.67352125886464e-13
